,time_period_start,time_period_end,time_open,time_close,rate_open,rate_high,rate_low,rate_close
78,2012-08-28T00:00:00.0000000Z,2012-09-07T00:00:00.0000000Z,2012-08-28T00:02:00.0000000Z,2012-09-06T23:59:00.0000000Z,6.9639941925296736,8.768873401647445,5.730729550850332,7.276595713791911
79,2012-09-07T00:00:00.0000000Z,2012-09-17T00:00:00.0000000Z,2012-09-07T00:01:00.0000000Z,2012-09-16T23:59:00.0000000Z,7.228973771234427,8.827907356654043,6.205272382065137,7.766379784615384
80,2012-09-17T00:00:00.0000000Z,2012-09-27T00:00:00.0000000Z,2012-09-17T00:02:00.0000000Z,2012-09-26T23:59:00.0000000Z,7.847480488738314,11.036923076923078,6.688625020074653,7.976829471578595
81,2012-09-27T00:00:00.0000000Z,2012-10-07T00:00:00.0000000Z,2012-09-27T00:01:00.0000000Z,2012-10-06T23:58:00.0000000Z,7.82486264232785,9.643907932535171,6.740610899428456,8.114595716377924
82,2012-10-07T00:00:00.0000000Z,2012-10-17T00:00:00.0000000Z,2012-10-07T00:05:00.0000000Z,2012-10-16T23:58:00.0000000Z,8.143003644305493,9.306818181818182,5.774871841031542,7.496875510204081
83,2012-10-17T00:00:00.0000000Z,2012-10-27T00:00:00.0000000Z,2012-10-17T00:03:00.0000000Z,2012-10-26T23:59:00.0000000Z,7.7161186262063035,8.856427829268293,5.571780213618157,6.699408866995074
84,2012-10-27T00:00:00.0000000Z,2012-11-06T00:00:00.0000000Z,2012-10-27T00:01:00.0000000Z,2012-11-05T23:59:00.0000000Z,6.758266754012447,8.051242730569497,5.735030184369391,7.019995073998641
85,2012-11-06T00:00:00.0000000Z,2012-11-16T00:00:00.0000000Z,2012-11-06T00:01:00.0000000Z,2012-11-15T23:59:00.0000000Z,7.139620884238206,8.549999464674858,6.430091494026015,7.75264416893677
86,2012-11-16T00:00:00.0000000Z,2012-11-26T00:00:00.0000000Z,2012-11-16T00:01:00.0000000Z,2012-11-24T23:58:00.0000000Z,7.584780889023283,8.99694851736135,7.064219659286848,8.268480689245393
87,2012-11-26T00:00:00.0000000Z,2012-12-06T00:00:00.0000000Z,2012-11-26T00:01:00.0000000Z,2012-12-05T23:59:00.0000000Z,8.425143086631016,10.772315444980554,6.828511887242952,9.463512607875291
88,2012-12-06T00:00:00.0000000Z,2012-12-16T00:00:00.0000000Z,2012-12-06T00:01:00.0000000Z,2012-12-15T23:59:00.0000000Z,9.384614188679246,10.233056909299362,7.489737562831845,8.201246805404908
89,2012-12-16T00:00:00.0000000Z,2012-12-26T00:00:00.0000000Z,2012-12-16T00:01:00.0000000Z,2012-12-25T23:55:00.0000000Z,8.29588068282752,8.61816250487034,2.7169828029156267,3.8292235438120117
90,2012-12-26T00:00:00.0000000Z,2013-01-05T00:00:00.0000000Z,2012-12-26T00:10:00.0000000Z,2013-01-04T23:59:00.0000000Z,3.6430886146747326,4.427356280495168,1.3352706500857936,2.591134983085061
91,2013-01-05T00:00:00.0000000Z,2013-01-15T00:00:00.0000000Z,2013-01-05T00:01:00.0000000Z,2013-01-14T23:59:00.0000000Z,2.591134983085061,2.8190134198082353,2.5597034745715193,2.769901687755827
92,2013-01-15T00:00:00.0000000Z,2013-01-25T00:00:00.0000000Z,2013-01-15T00:01:00.0000000Z,2013-01-24T23:59:00.0000000Z,2.8091950023363177,3.7893400766985033,2.7266833635497076,3.3199511222735176
93,2013-01-25T00:00:00.0000000Z,2013-02-04T00:00:00.0000000Z,2013-01-25T00:01:00.0000000Z,2013-02-03T23:58:00.0000000Z,3.2924544457320146,4.26800596228249,3.120004531327216,3.985908173373456
94,2013-02-04T00:00:00.0000000Z,2013-02-14T00:00:00.0000000Z,2013-02-04T00:02:00.0000000Z,2013-02-13T23:59:00.0000000Z,4.04680475664916,5.229808119038185,3.9092938713716987,4.911173205240828
95,2013-02-14T00:00:00.0000000Z,2013-02-24T00:00:00.0000000Z,2013-02-14T00:01:00.0000000Z,2013-02-23T23:59:00.0000000Z,4.768945629217053,6.251723035826029,4.404340130459975,5.854116496177785
96,2013-02-24T00:00:00.0000000Z,2013-03-06T00:00:00.0000000Z,2013-02-24T00:02:00.0000000Z,2013-03-05T23:55:00.0000000Z,5.854116496177785,8.294773053675495,5.709479594838514,8.054324056594957
97,2013-03-06T00:00:00.0000000Z,2013-03-16T00:00:00.0000000Z,2013-03-06T00:01:00.0000000Z,2013-03-15T23:58:00.0000000Z,8.239612799282284,10.125530301902698,6.58097209502271,9.219254340878082
98,2013-03-16T00:00:00.0000000Z,2013-03-26T00:00:00.0000000Z,2013-03-16T00:15:00.0000000Z,2013-03-25T23:59:00.0000000Z,9.207467525185503,15.246246098349626,9.056203390464088,14.478138609049958
99,2013-03-26T00:00:00.0000000Z,2013-04-05T00:00:00.0000000Z,2013-03-26T00:01:00.0000000Z,2013-04-04T23:59:00.0000000Z,14.59600676597574,28.83251565332785,14.368719634506476,26.52033530830047
100,2013-04-05T00:00:00.0000000Z,2013-04-15T00:00:00.0000000Z,2013-04-05T00:02:00.0000000Z,2013-04-14T23:56:00.0000000Z,26.52033530830047,50.94654636188625,0.2082337439022111,17.898279629179672
101,2013-04-15T00:00:00.0000000Z,2013-04-25T00:00:00.0000000Z,2013-04-15T00:01:00.0000000Z,2013-04-24T23:59:00.0000000Z,18.031863540362224,31.625990972468838,9.88324495822664,29.467039231444968
102,2013-04-25T00:00:00.0000000Z,2013-05-05T00:00:00.0000000Z,2013-04-25T00:01:00.0000000Z,2013-05-04T23:59:00.0000000Z,29.467039231444968,31.41186382072033,16.0104246490851,22.12385305496888
103,2013-05-05T00:00:00.0000000Z,2013-05-15T00:00:00.0000000Z,2013-05-05T00:01:00.0000000Z,2013-05-14T23:59:00.0000000Z,22.17689372558548,24.343703343737733,19.403063099265463,21.037501541969608
104,2013-05-15T00:00:00.0000000Z,2013-05-25T00:00:00.0000000Z,2013-05-15T00:01:00.0000000Z,2013-05-24T23:59:00.0000000Z,21.019821318430743,25.524349382277627,20.03169326953629,25.270932844887202
105,2013-05-25T00:00:00.0000000Z,2013-06-04T00:00:00.0000000Z,2013-05-25T00:01:00.0000000Z,2013-06-03T23:59:00.0000000Z,25.28271966057978,26.33224782384444,22.890337721818117,24.188510270452124
106,2013-06-04T00:00:00.0000000Z,2013-06-14T00:00:00.0000000Z,2013-06-04T00:01:00.0000000Z,2013-06-13T23:59:00.0000000Z,24.210119432555185,25.452688959335074,17.68022353886698,20.037586677382578
107,2013-06-14T00:00:00.0000000Z,2013-06-24T00:00:00.0000000Z,2013-06-14T00:05:00.0000000Z,2013-06-23T23:58:00.0000000Z,20.01990645384371,22.017792018327743,17.68022353886698,19.725236061529262
108,2013-06-24T00:00:00.0000000Z,2013-07-04T00:00:00.0000000Z,2013-06-24T00:02:00.0000000Z,2013-07-03T23:59:00.0000000Z,19.723271592247166,177.00337558820183,7.368601958350829,15.128377941423844
109,2013-07-04T00:00:00.0000000Z,2013-07-14T00:00:00.0000000Z,2013-07-04T00:01:00.0000000Z,2013-07-13T23:59:00.0000000Z,15.191240958450928,19.640763882399117,10.805048782311273,18.00632543969497
110,2013-07-14T00:00:00.0000000Z,2013-07-24T00:00:00.0000000Z,2013-07-14T00:01:00.0000000Z,2013-07-23T23:59:00.0000000Z,18.00828990897707,19.528789133319627,15.322860400351383,17.06534465357083
111,2013-07-24T00:00:00.0000000Z,2013-08-03T00:00:00.0000000Z,2013-07-24T00:01:00.0000000Z,2013-08-02T23:59:00.0000000Z,17.067309122852926,21.20644393576061,16.52357340081026,18.827473599611235
112,2013-08-03T00:00:00.0000000Z,2013-08-13T00:00:00.0000000Z,2013-08-03T00:01:00.0000000Z,2013-08-12T23:57:00.0000000Z,18.829438068893335,21.059108739603385,16.89443582602845,18.733179074070613
113,2013-08-13T00:00:00.0000000Z,2013-08-23T00:00:00.0000000Z,2013-08-13T00:01:00.0000000Z,2013-08-22T23:58:00.0000000Z,18.735143543352713,24.44779860652674,17.189106218342896,21.55219249387885
114,2013-08-23T00:00:00.0000000Z,2013-09-02T00:00:00.0000000Z,2013-08-23T00:01:00.0000000Z,2013-09-01T23:57:00.0000000Z,21.53451227033998,27.207897592564905,20.217663028241407,25.669720109152756
115,2013-09-02T00:00:00.0000000Z,2013-09-12T00:00:00.0000000Z,2013-09-02T00:01:00.0000000Z,2013-09-11T23:59:00.0000000Z,25.66579117058857,28.288355697717886,21.779985518894105,25.046983346728222
116,2013-09-12T00:00:00.0000000Z,2013-09-22T00:00:00.0000000Z,2013-09-12T00:01:00.0000000Z,2013-09-21T23:58:00.0000000Z,25.054841223856606,27.991923176457394,23.907591163112347,24.241550941068727
117,2013-09-22T00:00:00.0000000Z,2013-10-02T00:00:00.0000000Z,2013-09-22T00:25:00.0000000Z,2013-10-01T23:59:00.0000000Z,24.216012840401472,28.632137822084744,21.70172871844638,25.054841223856606
118,2013-10-02T00:00:00.0000000Z,2013-10-12T00:00:00.0000000Z,2013-10-02T00:01:00.0000000Z,2013-10-11T23:58:00.0000000Z,25.007693961086293,27.797240341663088,16.697988897818814,25.02930312318935
119,2013-10-12T00:00:00.0000000Z,2013-10-22T00:00:00.0000000Z,2013-10-12T00:02:00.0000000Z,2013-10-21T23:59:00.0000000Z,27.523200805749212,35.739589649178555,24.76213530082425,35.37026942414444
120,2013-10-22T00:00:00.0000000Z,2013-11-01T00:00:00.0000000Z,2013-10-22T00:02:00.0000000Z,2013-10-31T23:59:00.0000000Z,37.90146844943275,42.334509476104145,30.80336153325531,39.7824674317328
121,2013-11-01T00:00:00.0000000Z,2013-11-11T00:00:00.0000000Z,2013-11-02T00:01:00.0000000Z,2013-11-10T23:59:00.0000000Z,39.93373156645421,71.43399650486887,39.55066005644543,63.845251668130764
122,2013-11-11T00:00:00.0000000Z,2013-11-21T00:00:00.0000000Z,2013-11-11T00:01:00.0000000Z,2013-11-20T23:59:00.0000000Z,62.62335177466685,147.33519615722483,61.100888081042186,117.84851223295891
123,2013-11-21T00:00:00.0000000Z,2013-12-01T00:00:00.0000000Z,2013-11-21T00:01:00.0000000Z,2013-11-30T23:59:00.0000000Z,118.45160430256249,228.46777750780333,115.11789993084498,219.98127020914717
